student_profile_id,question_text,question_number,pre_or_post,transcription_human,transcription_ai,score_human_total,score_human_max,feedback_human_json,feedback_ai_json,ai_utterance_duration_seconds,grader_name,grader_notes,ai_submission_id,lesson_id,question_id,submission_date,audio_filename,audio_link,ai_utterance_duration_seconds.1,city,schoolName,question_text_original,grade,human_fluency_normalized,ai_fluency_normalized,ai_fluency_normalized_rounded,wer_human,wer_ai,wer_human_ai,cer_human,cer_ai,levenshtein_human,levenshtein_ai,levenshtein_human_ai,exact_match_human,exact_match_ai,pearson_correlation,spearman_correlation,mae_word_level,num_words_compared
30941,It's locked. I can open it.,2,pre,It's lock I open it,It's locked i open it,9.0,12,"{""it's"": 2, ""locked"": 1, ""i"": 2, ""can"": 0, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 67.0, ""normalized_score"": 1.34, ""normalized_rounded"": 1}, ""locked"": {""actual_score"": 60.0, ""normalized_score"": 1.2, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}}",2.15,salman,,1039522,3167,6674,2025-06-27 12:29:11.860,grade1_profile30941_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1DgpYdI-KRT8rd5LUwxdcerzIF9_6bUGm/view?usp=drivesdk,2.15,,,It's locked. I can open it. ,1,0.75,0.8119999999999999,0.8,0.5,0.5,0.2,0.2962962962962963,0.2222222222222222,8.0,6.0,2.0,0.0,0.0,0.6123724356957945,0.6123724356957945,0.2,5.0
30941,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,post,This is Zara She love to a This is  He love to bill thin,Is she loves is is this this is he loves loves,19.0,28,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 1, ""to"": 2, ""draw"": 0, ""this.1"": 2, ""is.1"": 2, ""faiz"": 0, ""he"": 2, ""loves.1"": 1, ""build"": 0, ""things"": 1}","{""is"": {""actual_score"": 62.0, ""normalized_score"": 1.24, ""normalized_rounded"": 1}, ""she"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 44.0, ""normalized_score"": 0.88, ""normalized_rounded"": 1}, ""this"": {""actual_score"": 54.0, ""normalized_score"": 1.08, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}}",28.36,salman,,1551248,4248,7982,2025-07-26 15:38:00.159,grade1_profile30941_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1TG0ddADhRMAOd1DyVzMdGytUZn66fA2T/view?usp=drivesdk,28.36,,,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1,0.6785714285714286,0.642,0.7,0.4666666666666667,0.6,0.7142857142857143,0.2361111111111111,0.5277777777777778,17.0,38.0,30.0,0.0,0.0,0.4082482904638629,0.408248290463863,0.4,5.0
30569,Come on. We can do it together.,1,pre,come on we can do it together,On we can do it together,13.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 1, ""it"": 2, ""together"": 2}","{""on"": {""actual_score"": 51.0, ""normalized_score"": 1.02, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 68.0, ""normalized_score"": 1.36, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}}",4.35,salman,,1022419,3167,6675,2025-06-25 08:08:43.708,grade1_profile30569_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1ZDTuBKIcuQwpwysQSrdEqunxaEidOy0L/view?usp=drivesdk,4.35,Rawalpindi,Vision Montessori And School,Come on. We can do it  together.,1,0.9285714285714286,0.7999999999999999,0.8333333333333334,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.06451612903225806,0.22580645161290322,2.0,7.0,5.0,0.0,0.0,-0.3162277660168379,-0.316227766016838,0.5,6.0
30569,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,pre,This is Zara She loves to draw This is Faiz He loves to build things,This is zara he she loves to draw this is faiz he loves to build things,29.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 1, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 66.0, ""normalized_score"": 1.32, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 9.0, ""normalized_score"": 0.18, ""normalized_rounded"": 0}, ""build"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}}",11.55,salman,,1022452,3167,6677,2025-06-25 08:12:42.378,grade1_profile30569_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1HgYdzhCrhzoZvoG2YHYasVK5fxu4QHtC/view?usp=drivesdk,11.55,Rawalpindi,Vision Montessori And School,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1,0.9666666666666667,0.7718181818181816,0.8181818181818182,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.05555555555555555,0.08333333333333333,4.0,6.0,3.0,0.0,0.0,,,0.36363636363636365,11.0
28465,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,pre,,This is zara he loves loves to draw this is faiz this is faiz he loves to build build things things,0.0,0,{},"{""this"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 49.0, ""normalized_score"": 0.98, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}}",21.27,ali,,1033031,3167,6677,2025-06-26 16:14:00.997,grade1_profile28465_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1fsjnPPw1YJaj0bNn-Ued8oQJtm_WkM9s/view?usp=drivesdk,21.27,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1,0.0,0.841,0.95,1.0,0.7333333333333333,21.0,0.9722222222222222,0.4722222222222222,70.0,34.0,97.0,0.0,0.0,,,,0.0
28465,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,post,This is Zara She loves to draw It is Faiz This is Faiz He love to build things,This is zara she loves to draw is he this is faiz he loves to build things,29.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 1, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""he"": {""actual_score"": 80.0, ""normalized_score"": 1.6, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 41.0, ""normalized_score"": 0.82, ""normalized_rounded"": 1}, ""build"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 50.0, ""normalized_score"": 1.0, ""normalized_rounded"": 1}}",10.46,ali,,1533969,4248,7982,2025-07-25 15:38:35.397,grade1_profile28465_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Gp74ahB-QLYWTcHP3-T9uOAQdW9kECSn/view?usp=drivesdk,10.46,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1,0.9666666666666667,0.8172727272727272,0.9090909090909091,0.5333333333333333,0.4,0.16666666666666666,0.20833333333333334,0.125,15.0,9.0,8.0,0.0,0.0,,,0.18181818181818182,11.0
28388,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,post,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz he loves to build things,29.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 1, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""he"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}}",4.96,salman,,1516232,4248,7982,2025-07-25 07:31:48.855,grade1_profile28388_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1X8X3XMKqfND-R50nOv1128m1Tc6TaYLx/view?usp=drivesdk,4.96,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1,0.9666666666666667,0.9645454545454545,1.0,0.26666666666666666,0.26666666666666666,0.0,0.05555555555555555,0.05555555555555555,4.0,4.0,0.0,0.0,0.0,,,0.09090909090909091,11.0
28344,Come on. We can do it together.,1,pre,Come on We can do it together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 19.0, ""normalized_score"": 0.38, ""normalized_rounded"": 0}, ""on"": {""actual_score"": 51.0, ""normalized_score"": 1.02, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 55.0, ""normalized_score"": 1.1, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""do"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 52.0, ""normalized_score"": 1.04, ""normalized_rounded"": 1}}",5.19,ali,,1096365,3167,6675,2025-07-03 05:01:54.617,grade1_profile28344_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1YKfDBUpbHKgZY6LK28r8VkrY0F_YmoFt/view?usp=drivesdk,5.19,Rawalpindi,Grammar School Rawalpindi,Come on. We can do it  together.,1,1.0,0.6,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.06451612903225806,0.06451612903225806,2.0,2.0,0.0,0.0,0.0,,,0.8571428571428571,7.0
28344,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,pre,This is Zara She loves to draw This is Faiz He loves to build things,This is this is zara she loves to draw this is faiz he loves to build things,30.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""faiz"": {""actual_score"": 12.0, ""normalized_score"": 0.24, ""normalized_rounded"": 0}, ""he"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 9.0, ""normalized_score"": 0.18, ""normalized_rounded"": 0}, ""things"": {""actual_score"": 67.0, ""normalized_score"": 1.34, ""normalized_rounded"": 1}}",8.93,salman,,1096802,3167,6677,2025-07-03 05:25:26.864,grade1_profile28344_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1-ObMjfSah_6H-o48rMAatv994mI70auV/view?usp=drivesdk,8.93,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1,1.0,0.7309090909090908,0.7272727272727273,0.26666666666666666,0.4,0.13333333333333333,0.05555555555555555,0.16666666666666666,4.0,12.0,8.0,0.0,0.0,,,0.5454545454545454,11.0
30633,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,pre,This is Zara She loves to draw This is building build things,This this is zara she loves to draw this is faiz he loves to draw build things build things,19.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 0, ""faiz"": 0, ""he"": 0, ""loves.1"": 0, ""to.1"": 0, ""build"": 2, ""things"": 1}","{""this"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 50.0, ""normalized_score"": 1.0, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 7.0, ""normalized_score"": 0.14, ""normalized_rounded"": 0}, ""things"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}}",12.49,salman,Sibling helping in background,1600591,3167,6677,2025-07-30 19:25:58.056,grade1_profile30633_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1FxIVY6UjtoAfpndADt5ez8a-PNyBsmKc/view?usp=drivesdk,12.49,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1,0.6333333333333333,0.7963636363636365,0.8636363636363636,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.25,0.3611111111111111,18.0,26.0,31.0,0.0,0.0,0.11997845478343566,0.23237900077244503,0.5454545454545454,11.0
30633,It's locked. I can open it.,2,post,It's lock I can open it,It's locked i can open it,10.0,12,"{""it's"": 2, ""locked"": 0, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 54.0, ""normalized_score"": 1.08, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}}",3.38,ali,,1698698,4248,7983,2025-08-13 14:05:22.902,grade1_profile30633_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1EJ2PxMq-jUeDR9vfYH1qls8bJsiRK5C9/view?usp=drivesdk,3.38,Rawalpindi,Grammar School Rawalpindi,It's locked. I can open it. ,1,0.8333333333333334,0.8833333333333333,0.9166666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.14814814814814814,0.07407407407407407,4.0,2.0,2.0,0.0,0.0,0.9999999999999998,1.0,0.16666666666666666,6.0
30589,Come on. We can do it together.,1,pre,Come on We can do it together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 34.0, ""normalized_score"": 0.68, ""normalized_rounded"": 1}, ""on"": {""actual_score"": 49.0, ""normalized_score"": 0.98, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 64.0, ""normalized_score"": 1.28, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 62.0, ""normalized_score"": 1.24, ""normalized_rounded"": 1}}",5.1,ali,,1031819,3167,6675,2025-06-26 11:51:26.946,grade1_profile30589_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1gmGpKWKdZqaib891NBMEkgoVhBsDmneR/view?usp=drivesdk,5.1,Faisalabad,Oxford Grammar School,Come on. We can do it  together.,1,1.0,0.6585714285714286,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.06451612903225806,0.06451612903225806,2.0,2.0,0.0,0.0,0.0,,,0.5714285714285714,7.0
30589,It's locked. I can open it.,2,pre,It's locked I can open it,It's locked i can open it,11.0,12,"{""it's"": 2, ""locked"": 1, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 57.0, ""normalized_score"": 1.14, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 58.0, ""normalized_score"": 1.16, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""open"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}}",6.58,ali,,1031828,3167,6674,2025-06-26 11:53:39.392,grade1_profile30589_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1QUJXiisG5X2L24fyFtMIQAL22b3LFHDG/view?usp=drivesdk,6.58,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1,0.9166666666666666,0.7683333333333332,0.75,0.3333333333333333,0.3333333333333333,0.0,0.07407407407407407,0.07407407407407407,2.0,2.0,0.0,0.0,0.0,0.447213595499958,0.4472135954999579,0.3333333333333333,6.0
30589,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,post,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz he loves to build things,30.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 43.0, ""normalized_score"": 0.86, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}}",6.25,salman,,1614450,4248,7982,2025-08-01 04:51:34.662,grade1_profile30589_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1XQEH3lMDqdJr9bVJcL_-n7jUJ2PeVSMz/view?usp=drivesdk,6.25,Faisalabad,Oxford Grammar School,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1,1.0,0.8527272727272727,0.9090909090909091,0.26666666666666666,0.26666666666666666,0.0,0.05555555555555555,0.05555555555555555,4.0,4.0,0.0,0.0,0.0,,,0.18181818181818182,11.0
30840,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,post,This is Zara She love to draw This is Faiz He love to build things,This is zara she loves to draw this is this she loves to build things,28.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 1, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 1, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 68.0, ""normalized_score"": 1.36, ""normalized_rounded"": 1}, ""she"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 51.0, ""normalized_score"": 1.02, ""normalized_rounded"": 1}, ""build"": {""actual_score"": 8.0, ""normalized_score"": 0.16, ""normalized_rounded"": 0}, ""things"": {""actual_score"": 21.0, ""normalized_score"": 0.42, ""normalized_rounded"": 0}}",16.63,salman,,1535063,4248,7982,2025-07-25 16:26:34.874,grade1_profile30840_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1UfZcxI6iC1i2VOzqv0tH6Q4UMZIFeqJN/view?usp=drivesdk,16.63,Karachi,,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1,0.9333333333333333,0.64,0.6666666666666666,0.4,0.3333333333333333,0.26666666666666666,0.08333333333333333,0.1111111111111111,6.0,8.0,6.0,0.0,0.0,-0.288675134594813,-0.3030457633656632,0.7777777777777778,9.0
30840,Come on. We can do it together.,1,post,Come on we can do it together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""on"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 99.0, ""normalized_score"": 1.98, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 81.0, ""normalized_score"": 1.62, ""normalized_rounded"": 2}}",6.11,salman,,1534990,4248,7979,2025-07-25 16:24:05.491,grade1_profile30840_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1A8pwZ2l5juhyGN1bbQbHzwax284cAj6f/view?usp=drivesdk,6.11,Karachi,,Come on. We can do it  together.,1,1.0,0.8300000000000001,0.9285714285714286,0.2857142857142857,0.2857142857142857,0.0,0.06451612903225806,0.06451612903225806,2.0,2.0,0.0,0.0,0.0,,,0.14285714285714285,7.0
